"Brain.ID","Ammon's horn_RG_AB1-42","Anterior group of the dorsal thalamus_RG_AB1-42","Basic cell groups and regions_RG_AB1-42","Basolateral amygdalar nucleus_RG_AB1-42","Basomedial amygdalar nucleus_RG_AB1-42","Brain stem_RG_AB1-42","Caudoputamen_RG_AB1-42","Cerebellar cortex_RG_AB1-42","Cerebellar nuclei_RG_AB1-42","Cerebellum_RG_AB1-42","Cerebral cortex_RG_AB1-42","Cerebral nuclei_RG_AB1-42","Cerebrum_RG_AB1-42","Claustrum_RG_AB1-42","Cortex_RG_AB1-42","Cortical plate_RG_AB1-42","Cortical subplate_RG_AB1-42","Dentate gyrus_RG_AB1-42","Dentate gyrus, granule cell layer_RG_AB1-42","Dentate gyrus, molecular layer_RG_AB1-42","Dentate gyrus, polymorph layer_RG_AB1-42","Endopiriform nucleus_RG_AB1-42","Entorhinal area_RG_AB1-42","Epithalamus_RG_AB1-42","Fasciola cinerea_RG_AB1-42","fiber tracts_RG_AB1-42","Fundus of striatum_RG_AB1-42","Geniculate group, dorsal thalamus_RG_AB1-42","Geniculate group, ventral thalamus_RG_AB1-42","Hindbrain_RG_AB1-42","Hippo_RG_AB1-42","Hippocampal formation_RG_AB1-42","Hippocampal region_RG_AB1-42","Hypothalamus_RG_AB1-42","Induseum griseum_RG_AB1-42","Interbrain_RG_AB1-42","Intralaminar nuclei of the dorsal thalamus_RG_AB1-42","Isocortex_RG_AB1-42","Lateral amygdalar nucleus_RG_AB1-42","Lateral group of the dorsal thalamus_RG_AB1-42","Lateral septal complex_RG_AB1-42","Medial group of the dorsal thalamus_RG_AB1-42","Medulla_RG_AB1-42","Medulla, behavioral state related_RG_AB1-42","Medulla, motor related_RG_AB1-42","Medulla, sensory related_RG_AB1-42","Mid_Hind_Medulla_RG_AB1-42","Midbrain_RG_AB1-42","Midbrain, behavioral state related_RG_AB1-42","Midbrain, motor related_RG_AB1-42","Midbrain, sensory related_RG_AB1-42","Midline group of the dorsal thalamus_RG_AB1-42","Nucleus accumbens_RG_AB1-42","Olfactory areas_RG_AB1-42","Olfactory tubercle_RG_AB1-42","Pallidum_RG_AB1-42","Parasubiculum_RG_AB1-42","Peripeduncular nucleus_RG_AB1-42","Pons_RG_AB1-42","Pons, behavioral state related_RG_AB1-42","Pons, motor related_RG_AB1-42","Pons, sensory related_RG_AB1-42","Posterior amygdalar nucleus_RG_AB1-42","Postsubiculum_RG_AB1-42","Presubiculum_RG_AB1-42","Reticular nucleus of the thalamus_RG_AB1-42","Retrohippocampal region_RG_AB1-42","root_RG_AB1-42","Striatum_RG_AB1-42","Striatum-like amygdalar nuclei_RG_AB1-42","Striatum dorsal region_RG_AB1-42","Striatum ventral region_RG_AB1-42","Striatum_Pallidum_RG_AB1-42","Subiculum_RG_AB1-42","Subparafascicular area_RG_AB1-42","Subparafascicular nucleus_RG_AB1-42","Thalamus_RG_AB1-42","Thalamus, polymodal association cortex related_RG_AB1-42","Thalamus, sensory-motor cortex related_RG_AB1-42","Ventral group of the dorsal thalamus_RG_AB1-42","ventricular systems_RG_AB1-42","Ammon's horn_NL_AB1-42","Anterior group of the dorsal thalamus_NL_AB1-42","Basic cell groups and regions_NL_AB1-42","Basolateral amygdalar nucleus_NL_AB1-42","Basomedial amygdalar nucleus_NL_AB1-42","Brain stem_NL_AB1-42","Caudoputamen_NL_AB1-42","Cerebellar cortex_NL_AB1-42","Cerebellar nuclei_NL_AB1-42","Cerebellum_NL_AB1-42","Cerebral cortex_NL_AB1-42","Cerebral nuclei_NL_AB1-42","Cerebrum_NL_AB1-42","Claustrum_NL_AB1-42","Cortex_NL_AB1-42","Cortical plate_NL_AB1-42","Cortical subplate_NL_AB1-42","Dentate gyrus_NL_AB1-42","Dentate gyrus, granule cell layer_NL_AB1-42","Dentate gyrus, molecular layer_NL_AB1-42","Dentate gyrus, polymorph layer_NL_AB1-42","Endopiriform nucleus_NL_AB1-42","Entorhinal area_NL_AB1-42","Epithalamus_NL_AB1-42","Fasciola cinerea_NL_AB1-42","fiber tracts_NL_AB1-42","Fundus of striatum_NL_AB1-42","Geniculate group, dorsal thalamus_NL_AB1-42","Geniculate group, ventral thalamus_NL_AB1-42","Hindbrain_NL_AB1-42","Hippo_NL_AB1-42","Hippocampal formation_NL_AB1-42","Hippocampal region_NL_AB1-42","Hypothalamus_NL_AB1-42","Induseum griseum_NL_AB1-42","Interbrain_NL_AB1-42","Intralaminar nuclei of the dorsal thalamus_NL_AB1-42","Isocortex_NL_AB1-42","Lateral amygdalar nucleus_NL_AB1-42","Lateral group of the dorsal thalamus_NL_AB1-42","Lateral septal complex_NL_AB1-42","Medial group of the dorsal thalamus_NL_AB1-42","Medulla_NL_AB1-42","Medulla, behavioral state related_NL_AB1-42","Medulla, motor related_NL_AB1-42","Medulla, sensory related_NL_AB1-42","Mid_Hind_Medulla_NL_AB1-42","Midbrain_NL_AB1-42","Midbrain, behavioral state related_NL_AB1-42","Midbrain, motor related_NL_AB1-42","Midbrain, sensory related_NL_AB1-42","Midline group of the dorsal thalamus_NL_AB1-42","Nucleus accumbens_NL_AB1-42","Olfactory areas_NL_AB1-42","Olfactory tubercle_NL_AB1-42","Pallidum_NL_AB1-42","Parasubiculum_NL_AB1-42","Peripeduncular nucleus_NL_AB1-42","Pons_NL_AB1-42","Pons, behavioral state related_NL_AB1-42","Pons, motor related_NL_AB1-42","Pons, sensory related_NL_AB1-42","Posterior amygdalar nucleus_NL_AB1-42","Postsubiculum_NL_AB1-42","Presubiculum_NL_AB1-42","Reticular nucleus of the thalamus_NL_AB1-42","Retrohippocampal region_NL_AB1-42","root_NL_AB1-42","Striatum_NL_AB1-42","Striatum-like amygdalar nuclei_NL_AB1-42","Striatum dorsal region_NL_AB1-42","Striatum ventral region_NL_AB1-42","Striatum_Pallidum_NL_AB1-42","Subiculum_NL_AB1-42","Subparafascicular area_NL_AB1-42","Subparafascicular nucleus_NL_AB1-42","Thalamus_NL_AB1-42","Thalamus, polymodal association cortex related_NL_AB1-42","Thalamus, sensory-motor cortex related_NL_AB1-42","Ventral group of the dorsal thalamus_NL_AB1-42","ventricular systems_NL_AB1-42"
"1-11-2014_01",0.00436571762789046,0.000285485577380586,0,0.00740762645454142,0.0134084101456542,0,0.000118954965153713,0,0,0,0,0,0,5.94742476507672e-05,0.00326588273019904,0,0.00634850967995978,0,0.000484475888971491,0.00147674854525599,0.000392831755770886,0.000420477882254005,0.00148959026986642,0,0.00530846484935438,0.00106559019607438,0,0.00447049741016365,0.0012713823393435,0,0.00461112311289929,0.00322299066675619,0,0.00124813801121432,0,0,0.0026265736799203,0.00304550318453195,0,0.00203851663939207,0.011604055802652,0,0,0,0,0,0.00264111368055575,0.00147939806077789,0,0.00170083231515176,0.000795611461120221,0,2.80094784074931e-05,0.00144001262476822,0,0.00208809499987656,0.000186596755082429,0,0.00851943519861929,1.11379039578542e-05,0.0208721092384839,0.000581554460864806,0.0861439130065415,0.00465203409410222,0.00300910960916838,0.00115601321157956,0,0,0.00364758411410706,0.000987636153709012,0,0,0.00125544058897623,0.0204653902184139,0,0,0.0029527622372374,0,0,0.00829780223072084,0.000822132840829958,0.00420442959809991,0.000707519838002354,0,0.00616538528626441,0.0038692506402156,0,0.000104708193223799,0,0,0,0,0,0,0.000189925506995589,0.00324317308728002,0,0.00488347778196885,0,0.00114268185129798,0.000427391756018581,0.000359120721265617,0.000279340988052353,0.00129544865705156,0,0.00460084556080577,0.000943454138035168,0,0.00471177276880902,0.000835950957543824,0,0.00447882830098567,0.00341514421243005,0,0.00269039787609961,0,0,0.00237529691211401,0.00311668053394113,2.45682136451859e-05,0.00240450481180556,0.0124489897070729,0,0,0,0,0,0.00263989083631914,0.00141542167521477,0,0.00174482830796423,0.000684266028413332,0,2.96807244471223e-05,0.00146288189075805,0,0.00203904621330858,0.000139947566311822,0,0.00868034036692735,1.21321678364098e-05,0.0236263644973167,1.87290468788043e-05,0.0811851240805664,0.00335010723146578,0.00281496586576824,0.00126823686468962,0,0,0.00330053349140486,0.00136705031983057,0,0,0.00129962389769197,0.019440915149317,0,0.000608343667376401,0.00219160070564297,0,0,0.00313140873954882,0.00077660070775918
"1-11-2015_02",0.00443230710668681,0.000730402082730691,0,0.0106336004401109,0.00778654801450645,0,0.000162696073744136,0,0,0,0,0,0,0,0.00343297289306518,0,0.00473901333060584,0,0.00702937883533397,0.00611820207644634,0,0.000995081133035563,0.000800985363125959,0,0,0.00127547273143511,0,0.00650814799631034,0.00151751128149834,0,0.00460184410137253,0.000287095076319441,0,0.000402626718339647,0,0,0.00523275569147129,0.00332030787587498,7.04589224482127e-05,0.00928332541479183,0.00813085428551306,0.00550702436470463,0,0,0,0,0.00225578645221586,0.00227654352880393,0,0.00211158074493451,0,0.000180420741168405,0.0011980897496394,0.000385628539841115,0.000117460866984841,0.000525768129391125,0,0,0,0,0,0,0.00145089285714286,0,0,0.0012495448677634,0,0,0.000621280943242534,0.00167860205055128,0,0,0.000938879569518938,0.0119402985074627,0,0,0.0044131020095216,0,0,0.00800589908353524,0.00104293049563534,0.00398746167767974,0.000214687827995293,0,0.0130375146707391,0.00331688266527572,0,0.000103352728341197,0,0,0,0,0,0,0,0.00331871079947644,0,0.00516668510713915,0,0.000267508426515435,0.00114007501363133,0,0.00102512116362642,0.000485537411371572,0,0,0.00129969904445835,0,0.00625749724843253,0.00184066982423848,0,0.00467165351175449,0,0,0.000354357374993112,0,0,0.00425458185738488,0.00316482643919264,0,0.00488445873077366,0.00690642716592959,0.0013151149053786,0,0,0,0,0.00174532391923696,0.00182172441925261,0,0.00188317331314357,0,0,0.00117780066196176,0.000484707927153814,0.000113211819313936,0.000516437970937552,0,0,0,0,0,0,0.00144569145900704,0,0,0.00140393278893914,0,0,0.000715012887256087,0.00012991399693403,0,0,0.000738841642472864,0.0378859752318065,0,0.00560106420219842,0.00479951376582224,0,0,0.0148608137044968,0.000715669459422776
"1-11-23-15_03",0.00781156881165468,0.0125696058820349,0,0.034459109214881,0.0234777002871711,0,0.00506446729029792,0,0,0,0,0,0,0.0512642663471846,0.0142939650432409,0,0.0260793224540384,0,0.00555096090497484,0.0047129615137128,0.00734296432277117,0.0277702050916412,0.00520430990984555,0.00368918607332257,0,0.0101203169019565,0.00927454508356365,0.052530334418467,0.0179401993355482,0,0.00782266997819522,0.0133902544524477,0,0.00460977148263899,0,0,0.04108872356987,0.0133299156857623,0.00624893580793462,0.0347166144286438,0.0141695805922677,0.035762142942433,0,0,0,0,0.0157422485173754,0.0103792934954854,0.00771190873960074,0.0122519580716716,0.00513041603793921,0.000859541680097005,0.0111026017668747,0.0301578595866773,0.00574899392606294,0.00431070503356639,0.00526506487918658,0,0.0258002499279054,0.0257552004118211,0,0.0448011553823819,0,0.00302087597216537,0.00292803564970895,0.0175981389018571,0,0,0.0125181300903715,0.0184959373773183,0,0,0.00722130630490046,0.0190327720007538,0,0.0375319316172136,0.0274017305548622,0,0,0.0393028850765683,0.00779590315852638,0.0100232015263975,0.00721995131584991,0,0.0565930366760708,0.0269329967623333,0,0.00407514984809919,0,0,0,0,0,0,0.0399422783707253,0.0144643217968341,0,0.0327187279755001,0,0.00499815702174714,0.00591915168176845,0.0144757800056217,0.0266843746173481,0.00602887357590027,0.0010509818382963,0.0150365934797073,0.0109888017300584,0.0106816890107318,0.0657615475592567,0.0161089170650592,0,0.00945425719307792,0.0155761728227325,0,0.00471108293267114,0,0,0.0391818086944422,0.012915572425828,0.0269975300132116,0.0313550144968037,0.0147294475647853,0.0201123244929797,0.0515680064236963,0.0439157499786817,0,0.0599681915988399,0.0156917715498317,0.00964427441857698,0.00694703468854905,0.0115808047952679,0.00399758432334012,0.00122701584373013,0.0102971590290628,0.0247337094284874,0.00534595258091608,0.00425445593448413,0.00550607668505947,0,0.0285002448448267,0.0296110659603211,0.036697247706422,0.0226822145004157,0,0.00122747079642397,0.0030642382476003,0.0174554594858785,0,0,0.0073403720462544,0.0154207464884141,0,0,0.00633409074058729,0.0217636770208338,0,0.0330453563714903,0.0267030843823524,0,0,0.0506779967456156,0.00459297222049813
"1-11-23-15_17",0.0193789168554184,0.0253866700284438,0,0.0382143549682817,0.0120180965333481,0,0.00491307272847122,0,0,0,0,0,0,0.0136458500561888,0.0168616694724777,0,0.0195879537531268,0,0.0115883503688631,0.00543297752551096,0.0196200219218122,0.0187064112259474,0.0128798799442161,0.00332795231590712,0.011996827285346,0.0106810246237615,0.00681610568477268,0.0705977186839094,0.014858132986788,0,0.0169087453645886,0.0231228396095689,0,0.00408866563476534,0,0,0.0400220364249141,0.0166387013507921,0.00710467079347214,0.0444200248442889,0.0296485782095198,0.0600140903836552,0,0,0,0,0.015384682272461,0.0148821827201323,0.0118193834477466,0.0173121634124932,0.00858679256000656,0.0101811427529879,0.0125336975548696,0.0205576158020688,0.0195782842081579,0.00533198227375631,0.00418687230039484,0,0.0173043271296223,0.0270543009913497,0.0520163646990064,0,0.0191760509758346,0.00593164723105659,0.0039649363871897,0.021440177545278,0,0,0.0113320180098143,0.0130726564484715,0,0,0.00908269552795149,0.0539754479540818,0,0.0286076469782102,0.0370739257571913,0,0,0.052139089374038,0.00646387047477438,0.0252665148698238,0.0205129668197769,0,0.0368498992633834,0.0120470374922636,0,0.00488406396578502,0,0,0,0,0,0,0.0123038956460427,0.0164839018060282,0,0.0196353894406691,0,0.00847225776844261,0.00558169660716667,0.0282810048782584,0.0169996128127583,0.0114888429926934,0.00309220969304665,0.0165271966527197,0.00838046915647925,0.00468902637577336,0.0782185136052011,0.0158888235027839,0,0.0195546197755181,0.0242922530559592,0,0.00799855665143132,0.0381156316916488,0,0.0432289816834949,0.0162218238412449,0.00506906418393876,0.0406718106942356,0.0249880216150353,0.0624238969009762,0,0,0,0,0.0148277029501135,0.0138874226498923,0.00673166569220802,0.0166762983315253,0.00843007411807326,0.000999189336953038,0.0146422004373892,0.0190015688483044,0.0180498902268238,0.00477446649221501,0.00488562973440786,0,0.0185629877485475,0.0218298334165963,0.0684063209950923,0,0.0224678966262435,0.00669139573787185,0.00307370294679939,0.0261511833153394,0,0,0.00999067494131644,0.0109061178059792,0,0,0.00885197105650853,0.0617541097153222,0,0.0080841275057509,0.0373029025553617,0,0,0.0644553913519431,0.00703227611032738
"1-12-02-15_14",0.0152446282189285,0.0310044175273031,0,0.0431848668181445,0.0274634856895398,0,0.0106588492706503,0,0,0,0,0,0,0.0179799523531263,0.0218772377414779,0,0.0315979232102865,0,0.0143430460955826,0.00589504696468951,0.0311527897907467,0.0289527235728042,0.0136256446423062,0.00124042713838852,0,0.016837271133307,0.00724686874172635,0.0510020939276099,0.020508795577471,0,0.0177010298305103,0.0210965548191107,0,0.0102118264397057,0,0,0.0641093567871145,0.0210191925044087,0.00400074145015292,0.0778589253416974,0.0306110296471079,0.0660282258064516,0,0,0,0,0.0188025015078462,0.0177032144729995,0.00410444585252367,0.0204685885156561,0.00896841645196908,0.00582278481012658,0.0200002412938174,0.0386611854524869,0.020781397814009,0.0119506007494881,0.00558540244905861,0,0.0242763041835726,0.0335011966493817,0.0221173204545063,0.0247353903393418,0.0399972873999729,0.012838584327022,0.0105577074692353,0.0493877098325254,0,0,0.0170538585039632,0.0323206448516529,0,0,0.0152117672713453,0.0565891472868217,0,0.0203841275593405,0.0553681698957211,0,0,0.107952266170864,0.00665634535586019,0.0160119536578157,0.0328705223898884,0,0.0477298752286483,0.0249188687992582,0,0.0121607438738375,0,0,0,0,0,0,0.0154549177677667,0.0211869120834609,0,0.0335363557789464,0,0.0108749449133869,0.0073656501576397,0.0368336475560223,0.0314736056236421,0.0132537141222133,0.0019365534920657,0,0.0157512660751458,0.0204424530943713,0.065710310031734,0.00986354689607891,0,0.0178368761283985,0.0170611627423486,0,0.0188108847646653,0,0,0.0686562068376864,0.0200935634503704,0.00606664767872401,0.0785142372918183,0.0291997191997192,0.0428727759539165,0,0,0,0,0.0185368130762417,0.0178308547059839,0.00193191166819186,0.0204751112777787,0.0119076019873663,0.0099710134292214,0.0202328671882563,0.0375067334614946,0.0148468120595217,0.012604895535121,0.00607166621002779,0,0.0213006955684343,0.0389989333474378,0.0233436284720441,0.000276090557702927,0.0407233056863185,0.00988674847966207,0.0112932544806995,0.0571356623176865,0,0,0.0168976244343891,0.0276088621766543,0,0,0.0155175672764259,0.0546731031425501,0,0.0193044944125724,0.0571686991236004,0,0,0.120528964768578,0.00417977174203087
"1-12-07-15_08",0.0281608119995173,0.022360463772582,0,0.0636201630855449,0.0296725846937467,0,0.0126857547910179,0,0,0,0,0,0,0.0354049415239692,0.0297618117709665,0,0.042442494371212,0,0.0204060724035894,0.0169573848564177,0.0187617085050581,0.0382793929973327,0.039708171187453,0,0,0.0183121489801951,0.00445145135862005,0.105908015445102,0.0518956403114875,0,0.0325383283806557,0.0234470496721858,0,0.00743016193542854,0,0,0.0495327221960144,0.0286258448848665,0.00489850751159095,0.0749248294206083,0.0297360909409585,0.0357382531251066,0,0,0,0,0.0185680646001857,0.014215132160837,0.00185941720164497,0.0164943795409313,0.00470424123705221,0.00608644257491732,0,0.0694393565911124,0,0.0124460398074523,0.00569378588672059,0,0.0371530926093836,0.00269585670345576,0.116537045331596,0.00184200831535182,0.0490521790111393,0.0152944609249623,0.00665307103587851,0.0566478677379481,0,0,0.0202998485085932,0.0195847709459325,0,0,0.0146591292878094,0.0939874850835815,0,0.017377307667039,0.0518688112056856,0,0,0.0881993481803368,0.00914231970385733,0.0296671208277162,0.0248724836139877,0,0.0710861103199468,0.0276342050048616,0,0.0143823130475933,0,0,0,0,0,0,0.0262327119663259,0.0290673634722667,0,0.0492259847042823,0,0.0143211305890792,0.00706082581394253,0.0417946895923617,0.0553223270913767,0.0394539211199541,1.57870640796931e-05,0.00572889123920324,0.0166596149385981,0.018009781962792,0.10329127363306,0.0377123839551585,0,0.0332559135582026,0.0188673388619585,0,0.00966954322201412,0,0,0.0781402218660633,0.0273034636460335,0.00313727879138619,0.0877328369287322,0.0212171454060378,0.0376265023194877,0,0,0,0,0.0182766732340287,0.0139663812492602,0.00737654948181264,0.0161964271285826,0.00398639048612463,0.00627042798827276,0,0.0589585504867934,0,0.0142611195514533,0.00560856171758691,0,0.0386375529085375,0.00180415553174796,0.139514633171703,0.00124092678531967,0.0898383202867803,0.0120792970322825,0.00626009100249523,0.0589515611897598,0,0,0.0177651966912381,0.0182005831721761,0,0,0.0155149823458648,0.102001478364701,0,0.0200845997180009,0.0556447906399688,0,0,0.0993564343780357,0.00751831842229883
"1-12-09-15_12",0.0123322222970395,0.022513762565821,0,0.0340930429883922,0.0186669965252398,0,0.00465830969905206,0,0,0,0,0,0,0.00969126401772117,0.00835588168665893,0,0.0178324741157718,0,0.00796517252499194,0.00462835003806448,0.033417536011107,0.0112010399271292,0.00653485104075218,0.00141707056600674,0,0.00837266080263671,0.00319415925165412,0.0813372780044334,0.0249248096243681,0,0.0153999603386257,0.0129792868284543,0,0.00332255605499041,0.00684462696783025,0,0.0546002360688327,0.00765672901900404,0.0053032767179081,0.0336454310560387,0.0305545951179033,0.0370791794288285,0,0,0,0,0.0172913055375003,0.0136037334639305,0.000309586247086247,0.0145207489511013,0.00460656435420474,0.00207129619535594,0.0112848440017515,0.0168945996821457,0.0100793601552233,0.00388535074285203,0,0.000723738626964433,0.0343414850508615,0.017172335814567,0.0648129736417666,0,0.0212882845762945,0.00789744663769482,0.00148940746316808,0.037450619500808,0,0,0.0105960912848861,0.00757790447288266,0,0,0.00734046736480905,0.0469158201507128,0.00444444444444444,0.00795989165043007,0.0371139597892563,0,0,0.0521182761098303,0.00526147107526307,0.0121752732038301,0.0228458133833523,0,0.0301885158704634,0.0135200585319607,0,0.00466070322167551,0,0,0,0,0,0,0.00800630003937525,0.00817587586559777,0,0.015654158428052,0,0.00699294835783101,0.00288001800928849,0.0358615568019699,0.011499980647908,0.0101376997220601,0,0.00814935546006816,0.0069894142512349,0.00503209446073381,0.0775184155107916,0.0249093395160811,0,0.0163827842775942,0.0203181103724747,0,0.00382762489276051,0,0,0.0522493387566402,0.00761054686603569,0.00345303867403315,0.0360115742804575,0.0243792325056433,0.0311457251644168,0,0,0,0,0.018541031467991,0.0136804205545521,0.00113207547169811,0.0151681772094891,0.00353536671276124,0.00104366176183868,0.0100094798991775,0.015875044290967,0.0104729279302567,0.00416621622745379,0.00112026886452749,0.000336662551902143,0.0431456208284395,0.0180388498317396,0.0917451148626603,0,0.00644122383252818,0.00823028936967253,0.00180519420061966,0.0392468577674003,0,0,0.00913396960056557,0.00693692985048291,0,0,0.00726589260083842,0.0506427668345991,0,0.00369360154563019,0.0369312320228813,0,0,0.0528132942156038,0.00462856420512189
"1-12-14-15_04",0.0231094266859489,0.0172162990091216,0,0.0637733383491397,0.0338380070241843,0,0.00648601170485823,0,0,0,0,0,0,0.0519472075937845,0.0222505064524728,0,0.0405397508568583,0,0.0158187745256553,0.0112180026237008,0.0205440538145126,0.0361942491043842,0.0655977619301735,0.000357849534795605,0,0.0116735250616127,0.00174641983932937,0.0520323428408299,0.031821246267938,0,0.0276584787754145,0.0653959965187119,0,0.0046912956146369,0,0,0.0297136019061153,0.0207785754743409,0.00308375800339736,0.031412504085817,0.0307518615090992,0.0342790182195523,0,0,0,0,0.0148593260412491,0.0148593260412491,0.00127871067361513,0.0150232545883345,0,0.00214749929358576,0.0141586130836396,0.035502553494668,0.00597412927351956,0.00465566164577639,0,0.0028705844828961,0,0,0,0,0.043795284293258,0,0,0.0455715756951596,0,0,0.00993718432227915,0.012275328016124,0,0,0.00874715593553632,0.0426101444920925,0.0013288390484216,0.00404788064534783,0.0315384390952621,0,0,0.0576956575199295,0.00817893083429246,0.0247692289508831,0.017180099649503,0,0.0659254936521926,0.0280425579037932,0,0.00705345205438573,0,0,0,0,0,0,0.039557069846678,0.0219792230587669,0,0.0448350149265919,0,0.0126921701823382,0.0051772860953915,0.0593859968450431,0.0496795533473715,0.0587134156693904,0,0.00752264095822378,0.0092815329368822,0.0076144578313253,0.0509466062134913,0.0270564197205378,0,0.0285753783147042,0.0613710518349087,0,0.00593320782677283,0.0196261682242991,0,0.0346743157906328,0.0201284158566326,0.00652689152233364,0.0347322601161321,0.0284214016969564,0.0285830193349652,0,0,0,0,0.0146353363393158,0.0146353363393158,0,0.0154547644754571,0.00156825844899239,0.00213504649977399,0.013199571905776,0.0333883802940012,0.00651448942042318,0.00415180537045629,0,0,0,0,0,0,0.0432620367925359,0,0,0.0447848550900137,0,0,0.00898139946855625,0.0136300138402039,0,0,0.00921396927039773,0.0581012172776728,0.00145847006490192,0.00336326530612245,0.032090790179265,0,0,0.0588146483890201,0.00570033899567007
"1-12-14-15_19",0.0204532776465562,0.0317329472641503,0,0.0519997115800606,0.0163379876205556,0,0.00762513085617491,0,0,0,0,0,0,0.0197135192105011,0.0148138618422865,0,0.0269721875489703,0,0.0144314786628333,0.0252548806941432,0.0348534264816566,0.0231183654502418,0.0243164943473101,0.0175841527309266,0,0.0183141475048806,0.0151745617847313,0.0607100325618967,0.0430709471038501,0,0.0258790389683392,0.0141013074738476,0,0.00374301445255697,0.00289645184648805,0,0.0478833475031682,0.0138439251788538,0.00940383007306474,0.0436389190094798,0.0314903979190879,0.0533634981795044,0,0,0,0,0.0161749869098247,0.0150636375211674,0,0.0170470444399482,0.00944687884027212,0.008101451780159,0.00914138878223115,0.0328781535977317,0.00866161122952421,0.00619802587156615,0.00178973058333732,0.00922868512403691,0.0219025427225324,0.021818053646329,0.025520520247008,0.0138220220531138,0.0379066643303545,0.0133649188558498,0.00641423348955301,0.0303021256269405,0,0,0.0108470190521901,0.0157780828355532,0,0,0.00965040612592652,0.0688347146590154,0.00101729399796541,0.00839065528036289,0.0415294610222811,0,0,0.0588191528238839,0.00853672700725083,0.0215248579474136,0.0296298621301172,0,0.0528340262299574,0.018342692478203,0,0.0080246688821556,0,0,0,0,0,0,0.0231777031385546,0.014403369386602,0,0.0289510341810282,0,0.0453193808589492,0.0110473326235914,0.0813857574924388,0.0235364946029609,0.0250205850033385,0,0.00428970470869912,0.012902547129554,0.0197894967657055,0.0582518694407476,0.036081219262794,0,0.0301705741530702,0.0126183970493344,0,0.00944646104831026,0,0,0.0362788102544621,0.0131634006860901,0.0112064676616915,0.0427219520410956,0.0278860730265073,0.0578986729742421,0,0,0,0,0.0189489006486026,0.0165406589844717,0.00141427787393929,0.019114880483806,0.00731748172833629,0.00447289272769338,0.00858839767978806,0.0283833326009999,0.00878907573732538,0.00538869428026277,0.0027753734994167,0.0048620758086922,0.0342286464190215,0.0329462066613767,0.0505813465999609,0,0.0396114409066379,0.0165746717809586,0.00566746630056137,0.04687912607191,0,0,0.012075275005701,0.0142063497369318,0,0,0.00965355671459474,0.0955646135165806,0.000566272792479897,0.0128259940145361,0.0403337155818258,0,0,0.0626356276001705,0.00753102322437475
"1-12-18-15_08",0.0190088216888386,0.00781685828967957,0,0.0192529640121708,0.00720480320213476,0,0.00203322868039071,0,0,0,0,0,0,0.00697608200455581,0.00949791168381813,0,0.0116900228941524,0,0.00370794267975291,0.00442461230383688,0.00849354000947356,0.00984397302751391,0.0171834235161908,0,0.000327653997378768,0.00647831688211123,0,0.0237204102464395,0.010022356394385,0,0.0211997744704844,0.0453601232047563,0,0.00398711192220341,0.000861326442721792,0,0.030400192195744,0.00929646842150329,0.00245123682833869,0.0217653832111663,0.0204333350583933,0.0180636271044275,0,0,0,0,0.0108022263487608,0.0108035780657631,0,0.0126540179410794,0.00063969571230982,0.00235609685370451,0.00609535355576322,0.01281843340682,0.00367064437456102,0.0013869911826287,0,0,0,0,0,0,0.0440744368266405,0.00663525338974901,0.0133678537461693,0.00959512427215262,0,0,0.00673510401390473,0.00763392414545214,0,0,0.00393237170903,0.0687537680818018,0,0.0104792613219991,0.0187017101294372,0,0,0.0335956165780001,0.00514138069494475,0.0155865289776517,0.0069584673078682,0,0.0216830859554926,0.00764000231807909,0,0.0018068872543925,0,0,0,0,0,0,0.00701608430393788,0.00985640601422315,0,0.0121926889795028,0,0.00355345215106524,0.00520732462445342,0.00883315158124318,0.00945589012150026,0.0173387717790375,0,0.000101419878296146,0.00629163055068611,0,0.0244894536000335,0.00983767830791933,0,0.0199964749270875,0.0423447189009558,0,0.00546522858982614,0,0,0.0237984094052559,0.00964046517267536,0.00161236614732119,0.020847380745136,0.0192845003333552,0.0198761543711915,0,0,0,0,0.0101908917015415,0.0101921124542194,0.000453709071660827,0.0126401548105928,0.00115253622719209,0.00063940663064676,0.00633390525336931,0.013144288145786,0.00343548120998813,0.00111686986387983,0,0,0,0,0,0,0.053658010990195,0.0120520329090221,0.00627352572145546,0.0128246100555664,0,0,0.00745806328631338,0.00651627630894262,0,0,0.00371144419725109,0.0693102991365757,0,0.0105608836810091,0.0178780111699394,0,0,0.0355411954765751,0.00589523018945544
